Timestamp,SceneName,CD_Ratio,IsGrabbed,LeftCtrl_PosX,LeftCtrl_PosY,LeftCtrl_PosZ,LeftCtrl_RotX,LeftCtrl_RotY,LeftCtrl_RotZ,RightCtrl_PosX,RightCtrl_PosY,RightCtrl_PosZ,RightCtrl_RotX,RightCtrl_RotY,RightCtrl_RotZ,Head_PosX,Head_PosY,Head_PosZ,Head_RotX,Head_RotY,Head_RotZ,TargetObj_PosX,TargetObj_PosY,TargetObj_PosZ,TargetObj_RotX,TargetObj_RotY,TargetObj_RotZ,EyeGaze_OriginX,EyeGaze_OriginY,EyeGaze_OriginZ,EyeGaze_DirX,EyeGaze_DirY,EyeGaze_DirZ,Gaze_DeviationAngle,IsGazeValid
4.6337,CoreSystemMain,0.500,1,-0.0936,0.5199,0.1768,314.17,327.73,28.96,0.1201,0.5674,0.2917,293.42,22.54,332.50,0.0343,0.8744,0.1703,21.36,357.96,0.34,0.1048,0.3334,0.8548,0.00,0.01,0.00,0.0343,0.8744,0.1703,-0.0332,-0.3643,0.9307,18.14,0
4.6447,CoreSystemMain,0.500,1,-0.0934,0.5204,0.1767,314.11,327.72,28.95,0.1193,0.5705,0.2930,292.57,23.21,331.81,0.0342,0.8752,0.1699,21.07,357.93,0.35,0.1047,0.3402,0.8547,0.00,0.01,0.00,0.0342,0.8752,0.1699,-0.0337,-0.3595,0.9325,18.13,0
4.6558,CoreSystemMain,0.500,1,-0.0934,0.5208,0.1767,314.06,327.68,29.00,0.1187,0.5736,0.2935,291.96,23.51,331.48,0.0341,0.8759,0.1696,20.79,357.92,0.36,0.1045,0.3468,0.8543,0.00,0.01,0.00,0.0341,0.8759,0.1696,-0.0340,-0.3550,0.9343,18.12,0
4.6670,CoreSystemMain,0.500,1,-0.0935,0.5211,0.1767,313.98,327.56,29.14,0.1181,0.5769,0.2945,291.46,24.20,330.71,0.0340,0.8766,0.1692,20.52,357.90,0.36,0.1042,0.3528,0.8539,0.00,0.01,0.00,0.0340,0.8766,0.1692,-0.0343,-0.3505,0.9359,18.12,0
4.6782,CoreSystemMain,0.500,1,-0.0935,0.5213,0.1767,313.88,327.42,29.35,0.1176,0.5800,0.2952,291.04,25.45,329.40,0.0340,0.8773,0.1688,20.26,357.89,0.37,0.1038,0.3584,0.8535,0.00,0.01,0.00,0.0340,0.8773,0.1688,-0.0345,-0.3462,0.9375,18.13,0
4.6892,CoreSystemMain,0.500,1,-0.0936,0.5214,0.1767,313.82,327.26,29.53,0.1171,0.5828,0.2960,290.51,26.51,328.30,0.0339,0.8778,0.1686,20.06,357.88,0.36,0.1036,0.3637,0.8530,0.00,0.01,0.00,0.0339,0.8778,0.1686,-0.0347,-0.3431,0.9387,18.08,0
4.7003,CoreSystemMain,0.500,1,-0.0937,0.5216,0.1768,313.78,327.19,29.63,0.1165,0.5860,0.2970,289.79,27.48,327.28,0.0338,0.8788,0.1682,19.70,357.90,0.34,0.1034,0.3689,0.8523,0.00,0.01,0.00,0.0338,0.8788,0.1682,-0.0346,-0.3371,0.9408,18.22,0
4.7113,CoreSystemMain,0.500,1,-0.0937,0.5216,0.1768,313.73,327.08,29.72,0.1158,0.5884,0.2979,289.07,28.16,326.61,0.0337,0.8793,0.1679,19.51,357.90,0.33,0.1031,0.3742,0.8514,0.00,0.01,0.00,0.0337,0.8793,0.1679,-0.0346,-0.3340,0.9419,18.19,0
4.7225,CoreSystemMain,0.500,1,-0.0938,0.5215,0.1770,313.71,326.95,29.64,0.1153,0.5908,0.2985,288.17,28.43,326.38,0.0336,0.8798,0.1675,19.32,357.90,0.34,0.1029,0.3795,0.8503,0.00,0.01,0.00,0.0336,0.8798,0.1675,-0.0346,-0.3309,0.9430,18.15,0
4.7336,CoreSystemMain,0.500,1,-0.0938,0.5216,0.1772,313.71,326.85,29.70,0.1147,0.5936,0.2995,287.50,29.29,325.56,0.0335,0.8803,0.1671,19.11,357.89,0.35,0.1024,0.3849,0.8489,0.00,0.01,0.00,0.0335,0.8803,0.1671,-0.0348,-0.3274,0.9443,18.14,0
4.7447,CoreSystemMain,0.500,1,-0.0939,0.5215,0.1775,313.85,326.82,29.73,0.1143,0.5960,0.3002,286.90,29.54,325.32,0.0334,0.8808,0.1667,18.95,357.89,0.37,0.1020,0.3903,0.8475,0.00,0.01,0.00,0.0334,0.8808,0.1667,-0.0349,-0.3247,0.9452,18.08,0
4.7556,CoreSystemMain,0.500,1,-0.0940,0.5215,0.1777,313.91,326.78,29.87,0.1138,0.5985,0.3011,286.51,30.28,324.60,0.0333,0.8812,0.1663,18.77,357.88,0.40,0.1015,0.3952,0.8460,0.00,0.01,0.00,0.0333,0.8812,0.1663,-0.0350,-0.3218,0.9462,18.05,0
4.7668,CoreSystemMain,0.500,1,-0.0940,0.5215,0.1778,313.93,326.69,30.06,0.1134,0.6010,0.3019,286.18,31.23,323.60,0.0332,0.8817,0.1660,18.61,357.87,0.42,0.1011,0.3997,0.8447,0.00,0.01,0.00,0.0332,0.8817,0.1660,-0.0352,-0.3191,0.9471,18.03,0
4.7781,CoreSystemMain,0.500,1,-0.0941,0.5215,0.1779,313.92,326.61,30.19,0.1128,0.6034,0.3027,285.92,31.89,322.73,0.0331,0.8821,0.1656,18.47,357.87,0.44,0.1007,0.4041,0.8435,0.00,0.01,0.00,0.0331,0.8821,0.1656,-0.0352,-0.3168,0.9478,17.98,0
4.7889,CoreSystemMain,0.500,1,-0.0941,0.5214,0.1780,313.90,326.58,30.20,0.1125,0.6058,0.3033,285.70,32.88,321.52,0.0330,0.8825,0.1653,18.36,357.88,0.45,0.1000,0.4081,0.8424,0.00,0.01,0.00,0.0330,0.8825,0.1653,-0.0352,-0.3149,0.9485,17.91,0
4.8000,CoreSystemMain,0.500,1,-0.0940,0.5215,0.1782,313.85,326.62,30.14,0.1123,0.6081,0.3039,285.45,34.43,319.80,0.0329,0.8828,0.1649,18.25,357.90,0.46,0.0993,0.4118,0.8414,0.00,0.01,0.00,0.0329,0.8828,0.1649,-0.0349,-0.3131,0.9491,17.85,0
4.8110,CoreSystemMain,0.500,1,-0.0940,0.5215,0.1784,313.82,326.62,30.08,0.1120,0.6103,0.3045,285.04,36.16,317.95,0.0327,0.8832,0.1645,18.15,357.92,0.46,0.0987,0.4155,0.8402,0.00,0.01,0.00,0.0327,0.8832,0.1645,-0.0345,-0.3115,0.9496,17.77,0
4.8221,CoreSystemMain,0.500,1,-0.0940,0.5216,0.1785,313.81,326.58,30.03,0.1118,0.6124,0.3051,284.39,37.62,316.43,0.0326,0.8834,0.1642,18.09,357.95,0.46,0.0981,0.4193,0.8389,0.00,0.01,0.00,0.0326,0.8834,0.1642,-0.0340,-0.3106,0.9499,17.65,0
4.8334,CoreSystemMain,0.500,1,-0.0940,0.5216,0.1787,313.80,326.53,30.08,0.1115,0.6147,0.3058,283.85,38.87,315.13,0.0325,0.8836,0.1638,18.02,357.97,0.46,0.0975,0.4234,0.8372,0.00,0.01,0.00,0.0325,0.8836,0.1638,-0.0336,-0.3094,0.9503,17.54,0
4.8445,CoreSystemMain,0.500,1,-0.0939,0.5219,0.1787,313.84,326.40,30.27,0.1116,0.6160,0.3059,283.19,38.22,315.81,0.0324,0.8838,0.1634,17.96,357.99,0.48,0.0968,0.4276,0.8354,0.00,0.01,0.00,0.0324,0.8838,0.1634,-0.0334,-0.3084,0.9507,17.42,0
4.8557,CoreSystemMain,0.500,1,-0.0939,0.5221,0.1788,313.83,326.26,30.49,0.1117,0.6177,0.3062,282.76,38.85,315.30,0.0323,0.8841,0.1631,17.90,358.01,0.51,0.0959,0.4315,0.8336,0.00,0.01,0.00,0.0323,0.8841,0.1631,-0.0330,-0.3073,0.9510,17.32,0
4.8667,CoreSystemMain,0.500,1,-0.0939,0.5222,0.1788,313.82,326.18,30.61,0.1118,0.6193,0.3063,282.50,39.88,314.44,0.0321,0.8843,0.1628,17.82,358.03,0.54,0.0952,0.4351,0.8319,0.00,0.01,0.00,0.0321,0.8843,0.1628,-0.0327,-0.3060,0.9515,17.25,0
4.8777,CoreSystemMain,0.500,1,-0.0939,0.5224,0.1788,313.79,326.16,30.74,0.1120,0.6207,0.3062,282.47,40.95,313.41,0.0320,0.8845,0.1626,17.76,358.07,0.57,0.0949,0.4384,0.8303,0.00,0.01,0.00,0.0320,0.8845,0.1626,-0.0321,-0.3050,0.9518,17.18,0
4.8889,CoreSystemMain,0.500,1,-0.0938,0.5226,0.1788,313.77,326.19,30.78,0.1122,0.6220,0.3060,282.42,41.41,313.00,0.0318,0.8847,0.1624,17.70,358.10,0.59,0.0947,0.4413,0.8289,0.00,0.01,0.00,0.0318,0.8847,0.1624,-0.0316,-0.3040,0.9521,17.12,0
4.8999,CoreSystemMain,0.500,1,-0.0938,0.5228,0.1787,313.75,326.29,30.72,0.1122,0.6232,0.3057,282.32,42.18,312.11,0.0316,0.8849,0.1622,17.66,358.12,0.63,0.0946,0.4439,0.8277,0.00,0.01,0.00,0.0316,0.8849,0.1622,-0.0313,-0.3033,0.9524,17.06,0
4.9110,CoreSystemMain,0.500,1,-0.0938,0.5228,0.1786,313.70,326.28,30.76,0.1122,0.6249,0.3060,282.04,43.27,310.98,0.0314,0.8850,0.1619,17.66,358.15,0.66,0.0945,0.4463,0.8265,0.00,0.01,0.00,0.0314,0.8850,0.1619,-0.0308,-0.3033,0.9524,16.96,0
4.9222,CoreSystemMain,0.500,1,-0.0938,0.5230,0.1785,313.59,326.29,30.72,0.1121,0.6250,0.3051,282.05,43.12,310.68,0.0312,0.8849,0.1618,17.68,358.14,0.71,0.0944,0.4488,0.8253,0.00,0.01,0.00,0.0312,0.8849,0.1618,-0.0309,-0.3036,0.9523,16.85,0
4.9333,CoreSystemMain,0.500,1,-0.0938,0.5232,0.1784,313.56,326.19,30.75,0.1121,0.6258,0.3047,281.91,43.52,310.05,0.0310,0.8849,0.1616,17.70,358.15,0.77,0.0939,0.4508,0.8242,0.00,0.01,0.00,0.0310,0.8849,0.1616,-0.0307,-0.3041,0.9521,16.73,0
4.9444,CoreSystemMain,0.500,1,-0.0939,0.5233,0.1783,313.53,326.06,30.82,0.1120,0.6266,0.3043,281.77,43.82,309.66,0.0308,0.8848,0.1614,17.75,358.16,0.82,0.0933,0.4528,0.8230,0.00,0.01,0.00,0.0308,0.8848,0.1614,-0.0306,-0.3049,0.9519,16.60,0
4.9555,CoreSystemMain,0.500,1,-0.0939,0.5234,0.1782,313.53,325.94,30.90,0.1120,0.6271,0.3038,281.61,44.11,309.25,0.0307,0.8848,0.1613,17.77,358.16,0.88,0.0926,0.4547,0.8219,0.00,0.01,0.00,0.0307,0.8848,0.1613,-0.0306,-0.3052,0.9518,16.50,0
4.9667,CoreSystemMain,0.500,1,-0.0940,0.5235,0.1781,313.54,325.77,31.05,0.1120,0.6276,0.3034,281.41,44.34,309.12,0.0304,0.8847,0.1612,17.79,358.17,0.94,0.0919,0.4564,0.8208,0.00,0.01,0.00,0.0304,0.8847,0.1612,-0.0304,-0.3056,0.9517,16.40,0
4.9777,CoreSystemMain,0.500,1,-0.0940,0.5236,0.1780,313.53,325.67,31.14,0.1120,0.6286,0.3032,281.18,45.00,308.45,0.0303,0.8847,0.1611,17.80,358.18,0.97,0.0913,0.4581,0.8198,0.00,0.01,0.00,0.0303,0.8847,0.1611,-0.0302,-0.3057,0.9516,16.32,0
4.9888,CoreSystemMain,0.500,1,-0.0941,0.5234,0.1779,313.60,325.56,31.28,0.1120,0.6282,0.3028,280.99,44.80,309.07,0.0300,0.8847,0.1610,17.82,358.19,1.00,0.0907,0.4597,0.8187,0.00,0.01,0.00,0.0300,0.8847,0.1610,-0.0300,-0.3060,0.9516,16.24,0
5.0003,CoreSystemMain,0.500,1,-0.0942,0.5234,0.1777,313.56,325.52,31.39,0.1120,0.6283,0.3025,280.79,44.68,309.33,0.0298,0.8846,0.1610,17.85,358.20,1.02,0.0905,0.4611,0.8176,0.00,0.01,0.00,0.0298,0.8846,0.1610,-0.0299,-0.3066,0.9514,16.16,0
5.0111,CoreSystemMain,0.500,1,-0.0942,0.5233,0.1776,313.55,325.53,31.41,0.1120,0.6283,0.3021,280.65,44.35,309.74,0.0296,0.8845,0.1610,17.92,358.19,1.05,0.0902,0.4625,0.8166,0.00,0.01,0.00,0.0296,0.8845,0.1610,-0.0301,-0.3076,0.9510,16.06,0
5.0221,CoreSystemMain,0.500,1,-0.0942,0.5232,0.1774,313.52,325.56,31.35,0.1120,0.6282,0.3017,280.62,44.21,309.85,0.0293,0.8843,0.1610,17.98,358.19,1.10,0.0900,0.4637,0.8158,0.00,0.01,0.00,0.0293,0.8843,0.1610,-0.0301,-0.3087,0.9507,15.96,0
5.0333,CoreSystemMain,0.500,1,-0.0942,0.5231,0.1773,313.50,325.58,31.26,0.1120,0.6280,0.3012,280.72,43.85,310.06,0.0291,0.8841,0.1609,18.07,358.18,1.14,0.0898,0.4647,0.8150,0.00,0.01,0.00,0.0291,0.8841,0.1609,-0.0301,-0.3102,0.9502,15.84,0
5.0445,CoreSystemMain,0.500,1,-0.0942,0.5226,0.1772,313.52,325.60,31.16,0.1118,0.6279,0.3006,280.94,43.32,310.40,0.0289,0.8838,0.1609,18.18,358.17,1.19,0.0895,0.4656,0.8143,0.00,0.01,0.00,0.0289,0.8838,0.1609,-0.0303,-0.3121,0.9496,15.70,0
5.0555,CoreSystemMain,0.500,1,-0.0942,0.5225,0.1771,313.57,325.68,31.07,0.1119,0.6278,0.3001,281.14,43.35,310.16,0.0288,0.8836,0.1608,18.28,358.17,1.24,0.0892,0.4663,0.8138,0.00,0.01,0.00,0.0288,0.8836,0.1608,-0.0303,-0.3137,0.9490,15.57,0
5.0667,CoreSystemMain,0.500,1,-0.0943,0.5224,0.1770,313.71,325.74,31.05,0.1120,0.6275,0.2995,281.32,43.18,310.14,0.0286,0.8834,0.1607,18.36,358.17,1.29,0.0889,0.4668,0.8133,0.00,0.01,0.00,0.0286,0.8834,0.1607,-0.0303,-0.3149,0.9486,15.47,0
5.0778,CoreSystemMain,0.500,1,-0.0943,0.5223,0.1769,313.80,325.68,31.18,0.1120,0.6270,0.2990,281.34,43.03,310.29,0.0284,0.8833,0.1607,18.39,358.18,1.31,0.0886,0.4673,0.8130,0.00,0.01,0.00,0.0284,0.8833,0.1607,-0.0302,-0.3155,0.9485,15.41,0
5.0888,CoreSystemMain,0.500,1,-0.0944,0.5222,0.1767,313.84,325.54,31.37,0.1121,0.6264,0.2984,281.28,42.93,310.41,0.0282,0.8832,0.1608,18.40,358.18,1.31,0.0883,0.4677,0.8126,0.00,0.01,0.00,0.0282,0.8832,0.1608,-0.0301,-0.3156,0.9484,15.39,0
5.0999,CoreSystemMain,0.500,1,-0.0945,0.5220,0.1766,313.82,325.42,31.47,0.1121,0.6258,0.2979,281.18,42.73,310.64,0.0280,0.8832,0.1608,18.39,358.19,1.32,0.0881,0.4681,0.8122,0.00,0.01,0.00,0.0280,0.8832,0.1608,-0.0300,-0.3154,0.9485,15.39,0
5.1112,CoreSystemMain,0.500,1,-0.0945,0.5219,0.1765,313.83,325.39,31.51,0.1121,0.6255,0.2975,281.13,42.53,310.82,0.0278,0.8832,0.1609,18.39,358.19,1.33,0.0878,0.4684,0.8119,0.00,0.01,0.00,0.0278,0.8832,0.1609,-0.0300,-0.3155,0.9485,15.38,0
5.1221,CoreSystemMain,0.500,1,-0.0946,0.5215,0.1765,313.79,325.47,31.33,0.1120,0.6242,0.2972,281.08,40.78,312.62,0.0277,0.8832,0.1610,18.35,358.18,1.31,0.0875,0.4688,0.8115,0.00,0.01,0.00,0.0277,0.8832,0.1610,-0.0301,-0.3148,0.9487,15.41,0
5.1332,CoreSystemMain,0.500,1,-0.0947,0.5213,0.1764,313.82,325.51,31.28,0.1120,0.6236,0.2968,281.11,39.82,313.55,0.0275,0.8831,0.1611,18.34,358.16,1.32,0.0873,0.4690,0.8112,0.00,0.01,0.00,0.0275,0.8831,0.1611,-0.0304,-0.3147,0.9487,15.43,0
5.1443,CoreSystemMain,0.500,1,-0.0948,0.5211,0.1764,313.86,325.59,31.09,0.1118,0.6225,0.2964,281.39,38.29,314.95,0.0274,0.8831,0.1612,18.34,358.15,1.32,0.0870,0.4691,0.8108,0.00,0.01,0.00,0.0274,0.8831,0.1612,-0.0307,-0.3146,0.9487,15.44,0
5.1559,CoreSystemMain,0.500,1,-0.0948,0.5208,0.1765,313.96,325.62,31.01,0.1117,0.6216,0.2960,281.63,37.79,315.38,0.0273,0.8831,0.1613,18.34,358.13,1.34,0.0866,0.4692,0.8105,0.00,0.01,0.00,0.0273,0.8831,0.1613,-0.0310,-0.3146,0.9487,15.46,0
5.1667,CoreSystemMain,0.500,1,-0.0950,0.5206,0.1765,314.04,325.60,31.03,0.1116,0.6208,0.2956,281.80,37.35,315.78,0.0272,0.8831,0.1614,18.32,358.12,1.36,0.0863,0.4692,0.8103,0.00,0.01,0.00,0.0272,0.8831,0.1614,-0.0311,-0.3144,0.9488,15.48,0
5.1777,CoreSystemMain,0.500,1,-0.0951,0.5201,0.1766,314.13,325.52,31.14,0.1115,0.6196,0.2955,282.27,37.00,316.04,0.0270,0.8831,0.1615,18.31,358.10,1.39,0.0860,0.4691,0.8100,0.00,0.01,0.00,0.0270,0.8831,0.1615,-0.0314,-0.3141,0.9489,15.50,0
5.1889,CoreSystemMain,0.500,1,-0.0952,0.5199,0.1767,314.21,325.47,31.22,0.1114,0.6185,0.2951,282.65,36.11,316.78,0.0270,0.8831,0.1615,18.32,358.09,1.40,0.0857,0.4690,0.8099,0.00,0.01,0.00,0.0270,0.8831,0.1615,-0.0317,-0.3144,0.9488,15.51,0
5.1999,CoreSystemMain,0.500,1,-0.0952,0.5197,0.1767,314.26,325.39,31.28,0.1112,0.6173,0.2946,282.87,34.99,317.78,0.0269,0.8830,0.1616,18.33,358.09,1.42,0.0853,0.4688,0.8100,0.00,0.01,0.00,0.0269,0.8830,0.1616,-0.0316,-0.3145,0.9487,15.50,0
5.2111,CoreSystemMain,0.500,1,-0.0953,0.5195,0.1767,314.30,325.36,31.27,0.1111,0.6163,0.2942,283.04,34.30,318.39,0.0268,0.8830,0.1617,18.33,358.09,1.41,0.0848,0.4685,0.8102,0.00,0.01,0.00,0.0268,0.8830,0.1617,-0.0316,-0.3145,0.9487,15.49,0
5.2222,CoreSystemMain,0.500,1,-0.0954,0.5193,0.1769,314.33,325.36,31.20,0.1109,0.6150,0.2938,283.18,32.96,319.47,0.0267,0.8829,0.1618,18.33,358.12,1.39,0.0841,0.4681,0.8105,0.00,0.01,0.00,0.0267,0.8829,0.1618,-0.0312,-0.3144,0.9488,15.48,0
5.2334,CoreSystemMain,0.500,1,-0.0954,0.5192,0.1771,314.34,325.34,31.14,0.1106,0.6136,0.2933,283.24,31.34,320.82,0.0267,0.8829,0.1619,18.34,358.11,1.36,0.0831,0.4676,0.8109,0.00,0.01,0.00,0.0267,0.8829,0.1619,-0.0313,-0.3146,0.9487,15.47,0
5.2445,CoreSystemMain,0.500,1,-0.0955,0.5191,0.1772,314.35,325.38,31.08,0.1102,0.6127,0.2930,283.27,29.65,322.38,0.0266,0.8828,0.1620,18.32,358.10,1.36,0.0818,0.4670,0.8113,0.00,0.01,0.00,0.0266,0.8828,0.1620,-0.0314,-0.3144,0.9488,15.47,0
5.2555,CoreSystemMain,0.500,1,-0.0955,0.5190,0.1773,314.34,325.42,31.05,0.1100,0.6117,0.2926,283.26,28.39,323.69,0.0266,0.8828,0.1622,18.33,358.10,1.35,0.0803,0.4662,0.8118,0.00,0.01,0.00,0.0266,0.8828,0.1622,-0.0315,-0.3144,0.9488,15.45,0
5.2667,CoreSystemMain,0.500,1,-0.0955,0.5189,0.1774,314.35,325.41,31.06,0.1099,0.6107,0.2923,283.29,27.79,324.33,0.0266,0.8828,0.1623,18.32,358.09,1.36,0.0788,0.4655,0.8122,0.00,0.01,0.00,0.0266,0.8828,0.1623,-0.0316,-0.3143,0.9488,15.45,0
5.2778,CoreSystemMain,0.500,1,-0.0955,0.5189,0.1775,314.36,325.38,31.07,0.1098,0.6098,0.2919,283.37,27.72,324.54,0.0266,0.8827,0.1624,18.32,358.07,1.37,0.0774,0.4648,0.8126,0.00,0.01,0.00,0.0266,0.8827,0.1624,-0.0319,-0.3143,0.9488,15.44,0
5.2887,CoreSystemMain,0.500,1,-0.0955,0.5190,0.1777,314.34,325.38,31.05,0.1099,0.6090,0.2915,283.58,28.09,324.24,0.0266,0.8827,0.1626,18.32,358.07,1.38,0.0762,0.4641,0.8129,0.00,0.01,0.00,0.0266,0.8827,0.1626,-0.0320,-0.3143,0.9488,15.45,0
5.2999,CoreSystemMain,0.500,1,-0.0956,0.5191,0.1778,314.36,325.45,31.01,0.1099,0.6082,0.2911,283.71,28.14,324.15,0.0266,0.8827,0.1627,18.32,358.07,1.37,0.0753,0.4635,0.8132,0.00,0.01,0.00,0.0266,0.8827,0.1627,-0.0320,-0.3142,0.9488,15.46,0
5.3111,CoreSystemMain,0.500,1,-0.0957,0.5188,0.1779,314.37,325.44,31.02,0.1099,0.6076,0.2907,283.84,27.58,324.61,0.0266,0.8827,0.1629,18.31,358.07,1.35,0.0745,0.4628,0.8135,0.00,0.01,0.00,0.0266,0.8827,0.1629,-0.0320,-0.3141,0.9488,15.47,0
5.3222,CoreSystemMain,0.500,1,-0.0957,0.5190,0.1781,314.33,325.46,31.10,0.1100,0.6070,0.2903,283.97,26.95,325.06,0.0265,0.8826,0.1630,18.31,358.07,1.33,0.0736,0.4621,0.8138,0.00,0.01,0.00,0.0265,0.8826,0.1630,-0.0320,-0.3141,0.9489,15.49,0
5.3332,CoreSystemMain,0.500,1,-0.0958,0.5191,0.1782,314.31,325.49,31.12,0.1101,0.6064,0.2899,284.06,26.83,325.18,0.0266,0.8826,0.1632,18.31,358.05,1.30,0.0725,0.4613,0.8141,0.00,0.01,0.00,0.0266,0.8826,0.1632,-0.0322,-0.3142,0.9488,15.50,0
5.3447,CoreSystemMain,0.500,1,-0.0958,0.5193,0.1783,314.31,325.46,31.09,0.1102,0.6058,0.2895,284.18,27.00,325.02,0.0266,0.8826,0.1633,18.31,358.03,1.30,0.0716,0.4606,0.8143,0.00,0.01,0.00,0.0266,0.8826,0.1633,-0.0326,-0.3141,0.9488,15.52,0
5.3556,CoreSystemMain,0.500,1,-0.0959,0.5194,0.1784,314.28,325.41,31.09,0.1103,0.6052,0.2890,284.33,27.11,324.89,0.0266,0.8825,0.1635,18.30,358.01,1.31,0.0708,0.4598,0.8146,0.00,0.01,0.00,0.0266,0.8825,0.1635,-0.0329,-0.3139,0.9489,15.55,0
5.3666,CoreSystemMain,0.500,1,-0.0959,0.5195,0.1785,314.21,325.31,31.15,0.1105,0.6047,0.2886,284.41,27.30,324.68,0.0266,0.8824,0.1636,18.30,358.01,1.31,0.0701,0.4591,0.8148,0.00,0.01,0.00,0.0266,0.8824,0.1636,-0.0329,-0.3141,0.9488,15.56,0
5.3777,CoreSystemMain,0.500,1,-0.0960,0.5195,0.1785,314.16,325.31,31.18,0.1108,0.6044,0.2881,284.48,27.29,324.72,0.0266,0.8824,0.1638,18.32,358.01,1.30,0.0695,0.4584,0.8150,0.00,0.01,0.00,0.0266,0.8824,0.1638,-0.0330,-0.3143,0.9488,15.57,0
5.3888,CoreSystemMain,0.500,1,-0.0960,0.5196,0.1786,314.09,325.33,31.14,0.1111,0.6040,0.2877,284.48,27.25,324.98,0.0266,0.8823,0.1639,18.34,358.00,1.29,0.0690,0.4578,0.8151,0.00,0.01,0.00,0.0266,0.8823,0.1639,-0.0331,-0.3146,0.9486,15.58,0
5.3998,CoreSystemMain,0.500,1,-0.0960,0.5197,0.1787,314.05,325.40,31.08,0.1113,0.6035,0.2874,284.53,26.99,325.38,0.0266,0.8822,0.1640,18.36,357.99,1.27,0.0686,0.4572,0.8152,0.00,0.01,0.00,0.0266,0.8822,0.1640,-0.0332,-0.3150,0.9485,15.58,0
5.4111,CoreSystemMain,0.500,1,-0.0960,0.5198,0.1787,314.02,325.45,30.97,0.1116,0.6033,0.2871,284.73,26.37,325.77,0.0267,0.8821,0.1642,18.38,357.97,1.27,0.0683,0.4566,0.8153,0.00,0.01,0.00,0.0267,0.8821,0.1642,-0.0336,-0.3154,0.9484,15.58,0
5.4223,CoreSystemMain,0.500,1,-0.0960,0.5198,0.1788,313.99,325.41,30.92,0.1117,0.6029,0.2867,284.89,25.65,326.18,0.0268,0.8820,0.1643,18.40,357.96,1.28,0.0679,0.4559,0.8155,0.00,0.01,0.00,0.0268,0.8820,0.1643,-0.0337,-0.3156,0.9483,15.59,0
5.4333,CoreSystemMain,0.500,1,-0.0960,0.5198,0.1788,314.00,325.32,30.96,0.1118,0.6028,0.2863,285.00,25.07,326.40,0.0268,0.8819,0.1644,18.42,357.96,1.30,0.0672,0.4552,0.8157,0.00,0.01,0.00,0.0268,0.8819,0.1644,-0.0338,-0.3160,0.9482,15.59,0
5.4443,CoreSystemMain,0.500,1,-0.0961,0.5197,0.1789,314.01,325.23,31.05,0.1119,0.6027,0.2860,285.09,25.30,326.11,0.0269,0.8818,0.1645,18.44,357.96,1.32,0.0663,0.4544,0.8159,0.00,0.01,0.00,0.0269,0.8818,0.1645,-0.0337,-0.3164,0.9480,15.58,0
5.4556,CoreSystemMain,0.500,1,-0.0960,0.5196,0.1789,314.08,325.13,31.17,0.1120,0.6026,0.2857,285.14,25.84,325.67,0.0270,0.8817,0.1646,18.48,357.97,1.32,0.0655,0.4536,0.8161,0.00,0.01,0.00,0.0270,0.8817,0.1646,-0.0335,-0.3170,0.9478,15.55,0
5.4668,CoreSystemMain,0.500,1,-0.0959,0.5196,0.1790,314.12,325.11,31.22,0.1122,0.6025,0.2853,285.23,26.62,324.87,0.0271,0.8816,0.1646,18.50,357.99,1.33,0.0650,0.4530,0.8163,0.00,0.01,0.00,0.0271,0.8816,0.1646,-0.0332,-0.3173,0.9478,15.55,0
5.4778,CoreSystemMain,0.500,1,-0.0959,0.5196,0.1791,314.16,325.08,31.31,0.1124,0.6022,0.2849,285.17,26.59,325.18,0.0272,0.8816,0.1647,18.53,358.01,1.31,0.0645,0.4524,0.8164,0.00,0.01,0.00,0.0272,0.8816,0.1647,-0.0329,-0.3178,0.9476,15.53,0
5.4889,CoreSystemMain,0.500,1,-0.0958,0.5194,0.1791,314.20,325.17,31.26,0.1126,0.6020,0.2844,285.07,26.83,325.54,0.0272,0.8816,0.1648,18.51,358.02,1.30,0.0643,0.4519,0.8164,0.00,0.01,0.00,0.0272,0.8816,0.1648,-0.0327,-0.3175,0.9477,15.57,0
5.4999,CoreSystemMain,0.500,1,-0.0957,0.5193,0.1792,314.20,325.22,31.17,0.1128,0.6018,0.2839,285.03,26.95,325.76,0.0273,0.8815,0.1649,18.51,358.02,1.27,0.0643,0.4515,0.8163,0.00,0.01,0.00,0.0273,0.8815,0.1649,-0.0327,-0.3175,0.9477,15.60,0
5.5111,CoreSystemMain,0.500,1,-0.0956,0.5192,0.1793,314.21,325.25,31.12,0.1129,0.6015,0.2834,285.06,26.96,325.90,0.0273,0.8815,0.1650,18.48,358.03,1.26,0.0645,0.4511,0.8163,0.00,0.01,0.00,0.0273,0.8815,0.1650,-0.0326,-0.3170,0.9479,15.65,0
5.5221,CoreSystemMain,0.500,1,-0.0954,0.5191,0.1793,314.24,325.36,30.98,0.1135,0.6009,0.2825,285.18,26.31,326.50,0.0273,0.8814,0.1652,18.50,358.03,1.24,0.0647,0.4507,0.8161,0.00,0.01,0.00,0.0273,0.8814,0.1652,-0.0326,-0.3173,0.9478,15.67,0
