Timestamp,SceneName,CD_Ratio,IsGrabbed,LeftCtrl_PosX,LeftCtrl_PosY,LeftCtrl_PosZ,LeftCtrl_RotX,LeftCtrl_RotY,LeftCtrl_RotZ,RightCtrl_PosX,RightCtrl_PosY,RightCtrl_PosZ,RightCtrl_RotX,RightCtrl_RotY,RightCtrl_RotZ,Head_PosX,Head_PosY,Head_PosZ,Head_RotX,Head_RotY,Head_RotZ,TargetObj_PosX,TargetObj_PosY,TargetObj_PosZ,TargetObj_RotX,TargetObj_RotY,TargetObj_RotZ,EyeGaze_OriginX,EyeGaze_OriginY,EyeGaze_OriginZ,EyeGaze_DirX,EyeGaze_DirY,EyeGaze_DirZ,Gaze_DeviationAngle,IsGazeValid
1.7776,ApplicationSystemMain,0.500,1,-0.0576,0.8848,-0.2015,307.45,306.77,58.65,0.1206,0.9229,-0.0464,293.54,26.04,320.32,0.1339,1.2128,-0.3467,356.58,29.70,353.39,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1339,1.2128,-0.3467,0.4946,0.0596,0.8671,27.66,0
1.7889,ApplicationSystemMain,0.500,1,-0.0575,0.8848,-0.2014,307.53,306.76,58.71,0.1207,0.9226,-0.0464,293.59,26.03,320.24,0.1337,1.2127,-0.3462,356.68,29.57,353.55,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1337,1.2127,-0.3462,0.4927,0.0580,0.8683,27.52,0
1.8002,ApplicationSystemMain,0.500,1,-0.0574,0.8848,-0.2014,307.57,306.80,58.71,0.1207,0.9221,-0.0464,293.66,26.04,320.13,0.1334,1.2125,-0.3459,356.77,29.45,353.71,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1334,1.2125,-0.3459,0.4909,0.0563,0.8694,27.39,0
1.8112,ApplicationSystemMain,0.500,1,-0.0573,0.8848,-0.2014,307.60,306.78,58.75,0.1208,0.9218,-0.0464,293.77,26.02,320.13,0.1331,1.2124,-0.3455,356.87,29.31,353.87,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1331,1.2124,-0.3455,0.4889,0.0546,0.8707,27.25,0
1.8222,ApplicationSystemMain,0.500,1,-0.0572,0.8848,-0.2014,307.59,306.78,58.78,0.1208,0.9215,-0.0464,293.89,25.97,320.20,0.1328,1.2123,-0.3450,356.96,29.17,354.05,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1328,1.2123,-0.3450,0.4867,0.0530,0.8719,27.09,0
1.8333,ApplicationSystemMain,0.500,1,-0.0571,0.8850,-0.2015,307.54,306.70,58.81,0.1211,0.9212,-0.0464,294.01,25.96,320.21,0.1324,1.2121,-0.3446,357.06,28.97,354.22,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1324,1.2121,-0.3446,0.4838,0.0514,0.8737,26.89,0
1.8446,ApplicationSystemMain,0.500,1,-0.0569,0.8850,-0.2015,307.49,306.66,58.83,0.1212,0.9208,-0.0464,294.08,25.90,320.32,0.1319,1.2119,-0.3441,357.17,28.70,354.43,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1319,1.2119,-0.3441,0.4796,0.0494,0.8761,26.59,0
1.8554,ApplicationSystemMain,0.500,1,-0.0567,0.8851,-0.2017,307.39,306.71,58.77,0.1214,0.9206,-0.0465,294.18,26.07,320.14,0.1313,1.2117,-0.3435,357.28,28.41,354.61,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1313,1.2117,-0.3435,0.4753,0.0474,0.8786,26.29,0
1.8668,ApplicationSystemMain,0.500,1,-0.0565,0.8851,-0.2017,307.38,306.73,58.74,0.1215,0.9203,-0.0465,294.24,26.08,320.12,0.1308,1.2115,-0.3430,357.38,28.13,354.79,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1308,1.2115,-0.3430,0.4710,0.0456,0.8809,25.99,0
1.8777,ApplicationSystemMain,0.500,1,-0.0563,0.8851,-0.2018,307.35,306.81,58.71,0.1218,0.9201,-0.0466,294.23,26.16,319.95,0.1301,1.2113,-0.3424,357.52,27.80,354.93,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1301,1.2113,-0.3424,0.4659,0.0434,0.8838,25.63,0
1.8890,ApplicationSystemMain,0.500,1,-0.0561,0.8851,-0.2019,307.35,306.86,58.73,0.1219,0.9198,-0.0466,294.23,26.07,320.10,0.1295,1.2111,-0.3419,357.63,27.45,355.09,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1295,1.2111,-0.3419,0.4606,0.0413,0.8866,25.27,0
1.9002,ApplicationSystemMain,0.500,1,-0.0564,0.8846,-0.2018,307.36,306.94,58.74,0.1223,0.9196,-0.0464,294.15,25.89,320.43,0.1288,1.2108,-0.3414,357.75,27.11,355.26,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1288,1.2108,-0.3414,0.4554,0.0392,0.8894,24.91,0
1.9111,ApplicationSystemMain,0.500,1,-0.0562,0.8845,-0.2019,307.35,306.98,58.69,0.1224,0.9193,-0.0464,294.16,25.93,320.41,0.1285,1.2108,-0.3412,357.78,26.96,355.32,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1285,1.2108,-0.3412,0.4530,0.0388,0.8907,24.74,0
1.9223,ApplicationSystemMain,0.500,1,-0.0561,0.8844,-0.2019,307.35,307.02,58.62,0.1227,0.9192,-0.0464,294.21,26.07,320.30,0.1273,1.2106,-0.3403,357.91,26.36,355.41,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1273,1.2106,-0.3403,0.4438,0.0365,0.8954,24.10,0
1.9333,ApplicationSystemMain,0.500,1,-0.0559,0.8844,-0.2019,307.36,307.06,58.60,0.1229,0.9190,-0.0464,294.29,26.15,320.23,0.1267,1.2105,-0.3397,357.96,26.02,355.52,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1267,1.2105,-0.3397,0.4384,0.0356,0.8981,23.73,0
1.9444,ApplicationSystemMain,0.500,1,-0.0559,0.8842,-0.2018,307.41,307.18,58.53,0.1232,0.9189,-0.0463,294.45,26.29,320.11,0.1260,1.2104,-0.3393,357.95,25.68,355.55,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1260,1.2104,-0.3393,0.4330,0.0357,0.9007,23.35,0
1.9557,ApplicationSystemMain,0.500,1,-0.0558,0.8842,-0.2018,307.48,307.22,58.53,0.1234,0.9188,-0.0462,294.56,26.37,320.01,0.1254,1.2104,-0.3388,357.98,25.37,355.59,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1254,1.2104,-0.3388,0.4282,0.0352,0.9030,23.01,0
1.9670,ApplicationSystemMain,0.500,1,-0.0559,0.8840,-0.2016,307.48,307.23,58.58,0.1237,0.9187,-0.0458,294.67,26.07,320.51,0.1249,1.2103,-0.3384,358.01,25.13,355.64,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1249,1.2103,-0.3384,0.4244,0.0348,0.9048,22.75,0
1.9777,ApplicationSystemMain,0.500,1,-0.0559,0.8840,-0.2016,307.44,307.18,58.58,0.1239,0.9185,-0.0457,294.65,25.80,320.77,0.1243,1.2103,-0.3380,358.02,24.85,355.70,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1243,1.2103,-0.3380,0.4200,0.0346,0.9069,22.44,0
1.9889,ApplicationSystemMain,0.500,1,-0.0558,0.8839,-0.2016,307.45,307.21,58.53,0.1240,0.9184,-0.0456,294.64,25.71,320.93,0.1236,1.2103,-0.3375,358.03,24.50,355.76,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1236,1.2103,-0.3375,0.4144,0.0343,0.9094,22.05,0
2.0000,ApplicationSystemMain,0.500,1,-0.0559,0.8838,-0.2016,307.43,307.14,58.50,0.1241,0.9184,-0.0454,294.54,25.36,321.46,0.1231,1.2102,-0.3372,358.05,24.25,355.82,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1231,1.2102,-0.3372,0.4105,0.0341,0.9112,21.78,0
2.0110,ApplicationSystemMain,0.500,1,-0.0560,0.8838,-0.2015,307.46,307.09,58.53,0.1243,0.9182,-0.0453,294.51,25.30,321.46,0.1226,1.2102,-0.3369,358.03,24.04,355.89,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1226,1.2102,-0.3369,0.4071,0.0344,0.9127,21.53,0
2.0221,ApplicationSystemMain,0.500,1,-0.0561,0.8837,-0.2015,307.48,307.05,58.56,0.1244,0.9181,-0.0451,294.52,25.65,321.11,0.1221,1.2102,-0.3366,358.03,23.86,355.93,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1221,1.2102,-0.3366,0.4042,0.0344,0.9140,21.32,0
2.0333,ApplicationSystemMain,0.500,1,-0.0562,0.8837,-0.2016,307.51,307.05,58.55,0.1242,0.9178,-0.0448,294.65,25.63,321.15,0.1216,1.2102,-0.3364,358.01,23.68,355.98,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1216,1.2102,-0.3364,0.4013,0.0347,0.9153,21.11,0
2.0444,ApplicationSystemMain,0.500,1,-0.0564,0.8836,-0.2015,307.55,307.06,58.53,0.1243,0.9178,-0.0446,294.81,25.68,321.28,0.1212,1.2102,-0.3362,357.99,23.46,356.05,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1212,1.2102,-0.3362,0.3979,0.0351,0.9167,20.87,0
